,RTT,MISS,HIT,TH
0,1.4994964981079102,0.93,0.07,0.697863050244145
1,1.288368980884552,0.83,0.17,1.0168227731628308
2,1.2766713285446167,0.78,0.22,0.939432924656681
3,1.3658916926383973,0.83,0.17,0.6673678776383933
4,1.109254002571106,0.74,0.25,0.8121894515699515
5,1.0296589374542235,0.79,0.21,0.9111187072483481
6,1.3751026558876038,0.84,0.16,0.672736712447753
7,1.204805862903595,0.8,0.19,0.8138480316130889
8,1.3429041171073914,0.8,0.2,0.8540224915464203
9,1.2608211374282836,0.79,0.21,0.6974968723904519
10,0.9675690698623657,0.72,0.26,0.8357429202599738
11,1.2493234848976136,0.77,0.22,0.7939058634451953
12,1.2635105276107788,0.79,0.2,0.7594327225863743
13,1.499726004600525,0.88,0.12,0.6913188654591375
14,1.1634617519378663,0.76,0.24,0.8279925647710044
15,1.215731110572815,0.78,0.22,0.7227185948922671
16,1.202279555797577,0.78,0.18,0.7262220802056154
17,1.3001699709892274,0.73,0.27,0.8971729435594424
18,1.2232831740379333,0.72,0.28,0.9411207024125227
19,1.2773275661468506,0.79,0.19,0.7687084081039199
20,1.6026539778709412,0.81,0.19,0.6591818162791676
21,1.1948866319656373,0.72,0.27,0.7815613423205967
22,1.3782687091827392,0.81,0.19,0.8414541172364621
23,1.3230711126327515,0.82,0.18,0.7533781294767616
24,1.3852369499206543,0.8,0.19,0.7022655005381726
25,1.3170034098625183,0.8,0.18,0.8911962954769592
26,1.3006943774223327,0.76,0.24,0.7916563474662098
27,1.2200492715835571,0.76,0.23,0.7216717394185165
28,1.3415450716018678,0.73,0.26,0.7512870505323667
29,1.3692144751548767,0.77,0.22,0.7164708362355252
30,1.313206079006195,0.8,0.2,0.8946543111414103
31,1.2052839660644532,0.71,0.29,0.8553140911399733
32,1.2177384972572327,0.79,0.19,0.7603053382030218
33,1.2657347679138184,0.77,0.23,0.7548659199547687
34,1.3544743609428407,0.8,0.19,0.7909323283567192
35,1.1713144445419312,0.73,0.26,0.8903266282247811
36,1.3063052439689635,0.8,0.2,0.8450307040382872
37,1.2967570638656616,0.75,0.24,0.944843528630995
38,1.3282354879379272,0.87,0.13,0.7602606082809251
39,1.2972823572158814,0.82,0.18,0.7488445014274857
40,1.2221331787109375,0.76,0.22,0.9492691469383615
41,1.1408877921104432,0.69,0.3,0.949552065936322
42,1.2785314202308655,0.79,0.21,0.8128851771295013
43,1.1661024689674377,0.74,0.25,1.0528212680032347
44,1.2758168435096742,0.8,0.19,0.7473335101746289
45,1.241767978668213,0.79,0.21,0.9796682640381094
46,1.234095859527588,0.78,0.22,0.7284549843187471
47,1.1931487894058228,0.77,0.22,0.8783434968926983
48,1.1901922297477723,0.76,0.24,0.9050290642783589
49,1.2501462173461915,0.76,0.24,0.7471376284149867
