,RTT,MISS,HIT,TH
0,2.279212474822998,0.8,0.1,0.3211234617592375
1,2.2904659509658813,0.7,0.2,0.2901886403156145
2,2.338959503173828,0.8,0.2,0.397758789212717
3,2.2248910427093507,0.8,0.2,0.3710998804663084
4,2.4153353929519654,0.8,0.1,0.3330914631349502
5,1.919539713859558,0.6,0.4,0.34795289473696567
6,1.7560720920562745,0.5,0.4,0.36972958168234116
7,2.3418762922286986,1.0,0.0,0.27121663176987876
8,1.697050189971924,0.5,0.5,0.37645392209087786
9,1.726355743408203,0.7,0.3,0.33592659115269835
10,2.310097885131836,0.9,0.1,0.28887256435972025
11,2.2322892904281617,0.7,0.3,0.36180162824912826
12,1.9461901903152465,0.7,0.3,0.3453970754477571
13,2.100264549255371,0.7,0.3,0.4333541697509906
14,2.6279258251190187,0.9,0.1,0.3134909639097933
15,2.1144649028778075,0.7,0.3,0.33525659330414803
16,2.2211888313293455,0.7,0.3,0.33006973097430137
17,2.6353199005126955,0.8,0.2,0.3303476742351592
18,2.3738993883132933,0.9,0.1,0.4450382375938219
19,3.8684466600418093,0.9,0.1,0.19819453837104573
20,1.7672338962554932,0.5,0.5,0.24981294266448045
21,2.1346189737319947,0.8,0.2,0.2776540016243727
22,2.0649232625961305,0.7,0.3,0.3080859281909434
23,2.531539797782898,0.9,0.1,0.30609011190684543
24,1.9903090476989747,0.7,0.3,0.43806523464685
25,2.1185930252075194,0.8,0.2,0.32719266595909857
26,2.638850998878479,0.9,0.1,0.313707291678018
27,2.119982194900513,0.6,0.4,0.27827818621263706
28,2.4438819169998167,1.0,0.0,0.4342757285519371
29,1.900040578842163,0.6,0.4,0.4334834788117542
30,1.816797661781311,0.7,0.3,0.25293207365175124
31,2.1663586139678954,0.7,0.3,0.2949901257712406
32,2.426165747642517,0.9,0.1,0.3377220211752532
33,2.0793371200561523,0.8,0.2,0.46623396978255255
34,1.962867832183838,0.8,0.2,0.349704594851046
35,2.0614974975585936,0.6,0.4,0.4371366936254971
36,2.2675883769989014,0.8,0.2,0.29727075109290285
37,1.9860504150390625,0.9,0.1,0.3643072172393818
38,1.7780364274978637,0.7,0.3,0.22956908738614154
39,2.6820894956588743,0.9,0.1,0.33403661639557325
40,1.870236086845398,0.6,0.4,0.42024983130644267
41,2.0972665548324585,0.8,0.1,0.47486162295643863
42,2.0837956190109255,0.8,0.1,0.2906464503881965
43,2.226750302314758,0.7,0.3,0.3893869012159395
44,2.0589906215667724,0.8,0.2,0.2662816402644891
45,2.00228636264801,0.8,0.2,0.3356499911986592
46,1.7517128229141234,0.7,0.3,0.4122489660141071
47,2.4653990268707275,0.8,0.2,0.30196507416689095
48,2.364344000816345,0.9,0.1,0.2652748922252617
49,1.469801115989685,0.5,0.5,0.2772512522727325
